,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,Income
5177,67,2,197865,5,10,2,0,0,0,1,0,0,40,0,0
5178,41,4,175149,1,9,2,7,0,1,1,0,0,38,0,0
5179,49,4,349633,3,14,1,3,2,0,1,0,0,50,0,1
5180,36,2,135293,0,13,2,3,4,0,1,1506,0,45,4,0
5181,18,2,242893,2,7,0,6,3,0,0,0,0,35,0,0
5182,25,2,218667,11,3,1,2,3,0,0,0,0,40,0,0
5183,43,0,144811,10,15,2,3,0,0,0,0,0,50,0,0
5184,38,2,146091,9,16,1,1,2,0,1,99999,0,36,0,1
5185,21,2,206861,5,10,0,5,3,0,0,0,0,20,4,0
5186,65,1,226215,0,13,1,5,1,0,0,0,0,15,0,0
5187,66,2,114447,7,11,6,3,0,0,1,0,0,35,0,0
5188,33,2,124187,2,7,0,7,0,1,0,0,0,60,0,0
5189,51,2,147954,1,9,1,0,2,1,1,3411,0,38,0,0
5190,27,6,64379,1,9,1,6,1,0,0,0,1740,40,0,0
5191,17,2,156501,15,8,0,4,3,0,1,0,0,16,0,0
5192,32,2,207668,0,13,1,1,1,0,0,15024,0,45,0,1
5193,61,5,161279,1,9,6,11,0,0,1,0,0,36,0,0
5194,38,2,225707,1,9,1,9,1,0,0,0,0,40,1,1
5195,43,4,115603,5,10,2,0,4,0,1,0,0,40,0,0
5196,40,0,506329,9,16,1,3,1,2,0,0,0,40,21,1
5197,63,2,275034,0,13,1,5,1,0,0,0,1740,35,0,0
5198,76,5,172637,5,10,1,11,1,0,0,0,0,20,0,1
5199,42,2,56483,6,12,2,0,4,0,1,0,0,40,0,0
5200,43,3,144778,0,13,0,1,0,0,0,0,0,40,0,1
5201,76,1,33213,3,14,1,3,1,0,0,0,0,30,4,1
5202,41,4,297248,10,15,1,3,1,0,0,0,2415,45,0,1
5203,17,2,137042,12,6,0,3,3,0,0,0,0,20,0,0
5204,30,1,33308,1,9,0,6,0,0,0,0,0,40,0,0
5205,30,2,158420,0,13,0,3,0,0,0,0,0,50,12,0
5206,22,2,41763,5,10,0,4,0,0,0,0,0,25,0,0
5207,53,5,220640,0,13,2,11,5,4,1,0,0,20,0,0
5208,28,2,149734,1,9,0,4,4,1,1,0,0,52,0,0
5209,25,5,262245,7,11,0,11,3,0,1,3418,0,40,0,0
5210,24,2,349691,5,10,0,5,5,1,1,0,0,40,0,0
5211,47,2,185385,12,6,1,9,1,0,0,0,0,40,0,1
5212,34,1,174463,7,11,0,8,0,0,0,0,0,50,0,0
5213,26,2,236068,5,10,0,5,5,0,1,0,0,20,0,0
5214,63,5,445168,0,13,6,11,0,3,1,0,0,56,0,0
5215,25,2,91334,7,11,1,1,1,0,0,0,0,75,0,0
5216,28,2,33895,0,13,0,5,0,0,0,0,0,45,0,0
5217,36,2,214816,1,9,0,6,0,0,1,0,0,40,0,0
5218,24,2,229773,0,13,0,1,0,0,0,0,0,40,0,0
5219,51,6,166386,0,13,1,1,2,2,1,0,0,35,21,0
5220,44,2,266135,0,13,1,3,1,0,0,0,0,50,0,1
5221,18,2,300379,15,8,0,0,3,0,0,0,0,12,0,0
5222,54,3,392502,5,10,1,3,1,0,0,0,0,40,0,1
5223,61,2,73809,5,10,2,0,0,0,1,0,0,40,0,0
5224,51,2,193720,0,13,1,1,1,0,0,0,0,45,0,1
5225,43,2,316183,8,4,1,9,1,0,0,0,0,40,0,0
5226,51,2,162944,1,9,1,6,1,0,0,0,0,40,0,0
5227,50,4,186888,1,9,1,1,2,1,1,0,0,40,0,1
5228,27,5,330132,1,9,0,11,0,0,1,0,0,25,0,0
5229,24,2,192017,5,10,1,2,1,0,0,0,0,30,0,0
5230,20,0,161978,5,10,1,4,1,0,0,0,0,20,0,0
5231,52,2,202930,0,13,2,1,0,0,0,0,0,40,0,1
5232,57,4,323309,8,4,2,4,0,0,0,0,0,40,0,0
5233,49,6,197332,5,10,1,5,1,0,0,0,0,60,0,0
5234,42,6,204033,0,13,1,0,2,0,1,0,0,35,4,0
5235,22,2,271274,2,7,0,5,0,0,1,0,0,40,0,0
5236,38,2,174242,5,10,1,10,1,0,0,0,0,40,0,1
5237,21,2,209483,5,10,0,5,3,0,1,0,0,20,0,0
5238,39,3,99146,0,13,1,12,1,0,0,0,1887,60,0,1
5239,52,1,102346,5,10,0,3,3,0,1,0,0,35,0,0
5240,25,2,181666,6,12,0,10,3,0,1,0,0,40,0,0
5241,50,2,207367,5,10,3,4,0,0,1,0,0,40,1,0
5242,35,0,82622,5,10,1,1,1,0,0,0,0,80,0,0
5243,50,2,202296,7,11,4,3,4,0,1,0,0,40,0,0
5244,58,2,142182,1,9,1,6,1,0,0,0,0,25,0,0
5245,48,3,94342,0,13,2,1,0,0,0,0,0,45,0,0
5246,30,2,41493,5,10,2,0,0,0,1,0,0,35,10,0
5247,18,2,181712,2,7,0,2,3,0,0,0,0,12,0,0
5248,29,1,164607,1,9,1,6,1,0,0,0,0,40,0,0
5249,52,1,41496,5,10,1,5,1,0,0,0,0,45,0,0
5250,63,2,143098,1,9,1,5,1,0,0,4064,0,40,0,0
5251,36,4,196529,3,14,1,3,2,0,1,0,0,40,0,1
5252,24,2,157332,5,10,0,9,3,0,1,0,0,42,0,0
5253,30,4,154935,6,12,0,12,0,1,0,0,0,40,0,0
5254,23,2,223231,1,9,1,9,1,4,0,0,0,40,5,0
5255,35,5,253860,1,9,2,11,4,0,1,0,0,20,0,0
5256,21,2,362589,0,13,0,4,3,0,1,0,0,20,0,0
5257,28,2,94880,5,10,0,6,0,0,0,0,0,43,5,0
5258,20,2,309580,1,9,0,0,3,0,0,0,0,40,0,0
5259,18,2,130389,2,7,0,4,3,0,0,0,0,20,33,0
5260,21,2,349365,5,10,0,0,3,0,1,0,0,15,0,0
5261,27,2,376936,1,9,0,6,0,0,0,0,0,40,0,0
5262,42,2,179557,5,10,2,10,0,0,1,0,0,40,0,0
5263,21,2,105577,5,10,0,4,3,0,1,0,0,30,0,0
5264,51,2,224207,5,10,1,5,1,0,0,0,0,40,0,1
5265,27,3,47907,0,13,0,0,0,0,1,0,0,40,0,0
5266,23,1,191283,1,9,0,7,3,0,0,0,0,40,0,0
5267,57,2,20953,5,10,1,5,1,0,0,0,1902,40,0,1
5268,22,0,186569,0,13,0,3,3,0,1,0,0,12,0,0
5269,59,2,43221,4,5,1,7,1,0,0,0,0,60,0,1
5270,38,2,161141,1,9,2,7,0,0,0,0,0,40,0,0
5271,20,2,203003,1,9,0,7,5,0,0,0,0,40,0,0
5272,90,2,141758,4,5,0,0,0,0,1,0,0,40,0,0
5273,35,2,113322,7,11,1,5,1,0,0,0,0,40,0,0
5274,50,2,343847,1,9,1,12,1,0,0,0,0,38,0,1
5275,45,2,214068,9,16,1,3,1,0,0,0,0,50,0,1
5276,44,2,116632,3,14,1,1,1,0,0,0,0,50,0,1
5277,23,2,240160,6,12,0,3,3,0,0,0,0,40,0,0
5278,34,2,516337,2,7,1,2,1,0,0,0,0,40,5,0
5279,23,6,284651,0,13,2,5,0,0,1,0,0,43,0,0
5280,39,0,141420,5,10,1,12,1,0,0,0,0,40,0,0
5281,19,2,42750,5,10,0,2,0,0,0,0,0,55,0,0
5282,54,2,165278,5,10,1,1,1,0,0,0,0,40,0,1
5283,40,2,167265,3,14,2,3,0,0,0,0,0,43,0,0
5284,44,2,139907,5,10,0,5,3,0,0,0,0,50,0,0
5285,31,6,236415,5,10,1,0,2,0,1,0,0,20,0,1
5286,25,2,312966,4,5,4,2,5,0,0,0,0,40,25,0
5287,33,2,118941,0,13,1,1,2,0,1,0,0,32,0,1
5288,32,2,198068,1,9,0,7,0,0,0,0,0,60,0,0
5289,36,2,373952,12,6,1,9,1,0,0,0,0,40,0,0
5290,47,1,236111,5,10,1,3,1,4,0,0,0,55,0,1
5291,80,2,157778,3,14,6,3,0,0,1,0,0,10,0,0
5292,21,2,143604,5,10,0,5,3,0,1,0,0,8,0,0
5293,35,1,319831,5,10,1,8,1,0,0,0,0,60,0,0
5294,77,5,132728,3,14,2,11,0,0,0,0,0,45,0,0
5295,30,2,137606,1,9,1,7,1,0,0,5013,0,40,0,0
5296,35,5,61343,1,9,1,11,1,0,0,0,0,40,0,0
5297,49,2,268234,8,4,1,2,1,0,0,0,0,40,0,0
5298,33,2,100135,1,9,1,0,2,0,1,0,1740,25,0,0
5299,53,1,34973,5,10,1,8,1,0,0,0,0,45,0,0
5300,41,2,323790,1,9,2,2,4,0,0,0,0,55,0,0
5301,57,2,319733,0,13,1,9,1,0,0,0,0,40,15,1
5302,21,5,180339,5,10,0,11,3,0,1,0,0,25,0,0
5303,19,2,125591,5,10,0,4,3,0,1,0,0,40,0,0
5304,28,2,60772,0,13,0,1,3,0,1,0,0,45,0,0
5305,42,3,74680,3,14,2,0,0,0,0,0,2001,60,0,0
5306,29,1,141185,5,10,1,8,1,0,0,0,0,55,0,0
5307,38,5,204668,7,11,4,11,4,0,1,0,0,25,0,0
5308,26,2,273792,5,10,0,4,3,0,0,0,0,20,0,0
5309,41,2,70037,5,10,0,6,4,0,0,0,3004,60,4,1
5310,40,2,343068,5,10,2,1,0,0,1,0,0,40,0,0
5311,36,1,177907,9,16,0,3,0,0,0,0,0,40,0,1
5312,28,2,144063,1,9,1,1,1,0,0,0,0,40,0,0
5313,25,1,257574,0,13,0,0,0,1,1,0,0,20,0,0
5314,42,1,67065,1,9,1,8,1,0,0,0,0,60,0,0
5315,32,2,183356,1,9,0,6,3,0,0,0,0,40,0,0
5316,32,2,152940,6,12,0,0,3,0,0,0,0,30,0,0
5317,37,2,227128,11,3,1,6,1,0,0,0,0,40,0,0
5318,39,4,45607,1,9,1,12,1,0,0,0,0,56,0,0
5319,49,2,155489,0,13,1,6,1,0,0,0,0,40,0,0
5320,28,5,230704,1,9,0,11,0,1,0,0,0,40,0,0
5321,24,5,267955,4,5,0,11,3,0,1,0,0,20,0,0
5322,19,2,165115,1,9,0,5,0,0,1,0,0,40,0,0
5323,31,2,49923,1,9,1,7,1,0,0,0,0,40,0,0
5324,40,2,272240,1,9,2,9,0,0,1,0,0,40,0,0
5325,29,2,255476,8,4,0,2,3,0,0,0,0,30,5,0
5326,59,2,194290,1,9,1,8,1,0,0,0,0,48,0,0
5327,52,2,145548,6,12,1,12,1,0,0,0,0,40,0,1
5328,27,2,175262,0,13,0,1,3,0,0,0,0,40,0,0
5329,45,4,37306,0,13,1,3,1,0,0,0,0,45,0,1
5330,58,2,137547,0,13,1,4,1,2,0,0,0,40,6,0
5331,53,2,276515,0,13,0,1,3,0,0,0,0,40,1,0
5332,23,2,174626,1,9,0,2,3,0,0,0,0,25,0,0
5333,35,2,215310,2,7,2,2,5,0,0,0,0,40,0,0
5334,49,2,332355,1,9,1,1,1,0,0,0,0,40,0,0
5335,49,2,204057,6,12,2,1,0,0,1,0,0,40,0,0
5336,25,2,391591,15,8,0,6,0,0,0,0,0,40,0,0
5337,47,2,169092,3,14,2,3,4,0,1,0,0,50,0,1
5338,28,2,230743,6,12,2,0,0,0,1,0,0,40,0,0
5339,20,2,190963,5,10,0,1,0,0,1,0,0,30,0,0
5340,74,5,204840,11,3,1,11,1,0,0,0,0,56,5,0
5341,19,2,169853,1,9,0,9,3,0,0,0,0,24,0,0
5342,28,2,212091,1,9,1,9,1,0,0,2580,0,40,0,0
5343,31,2,202822,5,10,2,0,4,1,1,0,0,40,0,0
5344,61,5,226989,5,10,3,11,0,0,0,0,0,40,0,0
5345,30,2,140011,7,11,1,2,1,0,0,0,0,53,0,0
5346,20,5,432376,5,10,0,11,3,0,0,0,0,40,11,0
5347,35,2,90273,8,4,1,9,1,0,0,0,0,40,4,1
5348,23,2,224424,0,13,0,4,3,0,0,0,0,40,0,0
5349,25,2,168943,0,13,1,1,2,0,1,0,0,30,0,1
5350,19,2,571853,1,9,0,4,3,0,0,0,0,30,0,0
5351,30,2,156464,3,14,0,3,0,0,0,0,0,45,0,1
5352,26,2,108542,1,9,0,6,3,0,0,0,0,35,0,0
5353,34,4,194325,1,9,1,7,1,0,0,0,0,45,0,0
5354,49,2,114797,0,13,2,1,4,1,1,0,0,40,0,0
5355,35,2,40135,5,10,1,2,1,0,0,0,2042,40,0,0
5356,38,2,204756,1,9,0,5,3,0,1,0,0,40,0,0
5357,36,2,228190,1,9,1,2,1,1,0,0,0,20,0,0
5358,33,2,163392,1,9,1,3,1,3,0,0,0,48,0,1
5359,54,2,138845,5,10,0,4,0,0,1,0,0,40,0,0
5360,19,4,169853,1,9,0,6,3,0,0,0,0,40,0,0
5361,18,8,206359,12,6,0,11,3,0,0,0,0,40,0,0
5362,60,2,224097,1,9,1,6,1,0,0,0,0,40,0,0
5363,28,1,160786,1,9,0,6,3,0,0,0,0,40,0,0
5364,43,1,190044,1,9,1,5,1,0,0,0,0,40,0,0
5365,49,4,145290,11,3,1,4,1,0,0,0,0,40,0,0
5366,25,2,120268,0,13,0,3,3,0,0,0,0,70,0,0
5367,17,2,327434,12,6,0,5,3,0,0,0,0,20,0,0
5368,41,6,218302,0,13,1,5,1,0,0,0,0,60,0,1
5369,30,2,1184622,5,10,1,7,1,1,0,0,0,35,0,0
5370,90,4,227796,3,14,1,1,1,0,0,20051,0,60,0,1
5371,25,2,206343,1,9,0,12,5,0,0,0,0,40,0,0
5372,27,2,36851,7,11,1,5,1,0,0,0,0,35,0,0
5373,29,2,148550,1,9,1,6,1,0,0,0,0,40,0,0
5374,55,2,157079,5,10,1,12,1,1,0,0,0,40,4,1
5375,31,3,142470,0,13,0,1,0,1,1,0,0,40,0,0
5376,43,2,86750,7,11,1,6,1,0,0,0,0,99,0,0
5377,63,2,361631,3,14,4,3,0,0,1,0,0,40,0,1
5378,46,2,163229,8,4,1,7,1,0,0,0,0,40,0,0
5379,59,2,179594,1,9,1,5,1,0,0,0,0,40,0,0
5380,42,2,254773,0,13,1,1,2,1,1,0,0,50,0,1
5381,26,2,58065,0,13,0,0,0,0,1,0,0,20,0,0
5382,26,2,205428,5,10,1,5,1,0,0,0,0,45,0,0
5383,20,5,41183,5,10,0,11,3,0,1,0,0,30,0,0
5384,19,5,308064,1,9,0,11,0,1,1,0,0,40,0,0
5385,61,2,173924,4,5,2,2,0,0,0,0,0,40,7,1
5386,23,0,142547,1,9,1,1,1,0,0,0,0,40,0,0
5387,24,2,119704,1,9,1,0,2,0,1,0,0,40,0,0
5388,35,2,275364,0,13,2,10,4,0,0,7430,0,40,11,1
5389,42,1,207392,1,9,1,5,1,0,0,0,0,12,0,0
5390,31,2,147215,15,8,2,4,4,0,1,0,0,21,0,0
5391,31,2,101562,1,9,1,9,2,0,1,0,0,55,0,0
5392,63,2,216413,0,13,6,0,0,0,1,0,0,25,0,0
5393,29,0,188986,7,11,0,10,0,0,1,0,1590,64,0,0
5394,43,0,52849,0,13,1,3,1,0,0,0,0,40,0,0
5395,22,2,304710,0,13,0,0,0,2,1,0,0,10,37,0
5396,17,2,265657,2,7,0,4,3,0,0,0,0,25,0,0
5397,23,1,258298,0,13,0,0,3,0,0,0,2231,40,0,1
5398,35,2,360814,4,5,2,6,0,0,0,0,0,45,0,0
5399,32,2,53260,1,9,2,4,4,4,1,0,0,28,0,0
5400,50,6,127315,0,13,1,1,1,0,0,15024,0,60,0,1
5401,25,2,233777,1,9,0,7,5,0,0,0,0,40,4,0
5402,26,4,197530,3,14,3,3,0,0,1,0,0,40,0,0
5403,32,2,340940,0,13,1,1,1,0,0,0,0,40,0,0
5404,29,2,88432,7,11,1,6,1,0,0,0,0,50,0,0
5405,57,2,183810,5,10,1,3,1,0,0,0,0,40,0,1
5406,90,2,51744,3,14,0,1,0,1,0,0,0,50,0,1
5407,35,2,175614,7,11,2,3,4,0,1,0,0,40,0,1
5408,31,1,235237,5,10,1,5,1,1,0,0,0,60,0,1
5409,60,2,227266,1,9,2,5,0,0,1,0,0,33,0,0
5410,21,2,146499,7,11,1,0,5,0,1,0,1579,40,0,0
5411,71,4,337064,3,14,6,3,0,0,1,0,0,40,0,0
5412,22,2,141003,7,11,0,4,3,0,0,0,0,30,0,0
5413,50,4,117791,1,9,2,0,0,0,1,0,0,40,0,0
5414,37,2,172846,5,10,1,5,1,0,0,0,0,45,0,1
5415,23,2,73514,1,9,0,0,3,2,1,0,0,40,37,0
5416,74,2,211075,1,9,1,4,1,0,0,0,0,30,0,0
5417,67,2,197816,5,10,1,5,1,0,0,0,1844,70,0,0
5418,59,2,43221,5,10,1,6,1,0,0,0,0,43,0,1
5419,28,2,183780,1,9,1,7,1,0,0,0,1740,40,0,0
5420,45,2,26781,1,9,1,8,1,3,0,0,0,40,0,0
5421,63,1,271550,5,10,1,8,1,0,0,0,0,20,0,0
5422,39,2,250157,0,13,0,3,0,0,1,0,0,63,0,0
5423,33,0,913447,5,10,2,4,4,1,1,0,0,40,0,0
5424,32,2,153078,0,13,0,4,0,2,0,0,0,40,6,0
5425,34,2,181091,0,13,1,1,1,0,0,0,1977,45,0,1
5426,39,2,231491,1,9,0,2,5,0,0,0,0,40,0,0
5427,29,0,95423,3,14,1,0,1,0,0,0,0,36,0,0
5428,22,2,234663,1,9,1,9,1,0,0,0,0,40,0,0
5429,53,2,283602,0,13,2,5,0,0,1,13550,0,43,0,1
5430,46,2,328669,7,11,1,6,1,0,0,0,0,42,0,0
5431,51,2,143741,5,10,1,4,2,0,1,0,0,40,0,1
5432,44,2,83508,10,15,2,3,0,0,1,2354,0,99,0,0
5433,56,0,81954,1,9,2,0,0,0,1,0,0,40,0,0
5434,27,2,261375,0,13,0,0,3,1,1,0,0,40,0,0
5435,52,2,310045,4,5,3,9,0,2,1,0,0,30,28,0
5436,39,2,316211,0,13,0,3,0,0,0,0,0,40,0,1
5437,45,3,88564,5,10,1,1,1,0,0,7688,0,40,0,1
5438,37,2,61299,5,10,1,6,1,0,0,0,0,45,0,0
5439,33,2,113364,1,9,2,0,3,0,0,0,0,40,0,0
5440,35,5,476573,1,9,0,11,0,0,1,0,0,4,0,0
5441,46,2,267107,11,3,1,6,2,0,1,0,0,45,14,0
5442,35,2,48123,15,8,1,6,2,0,1,0,0,50,0,0
5443,33,2,214635,1,9,1,1,1,1,0,0,0,50,0,0
5444,48,2,115585,0,13,1,5,1,0,0,0,0,40,0,0
5445,32,2,194141,1,9,2,9,3,0,0,0,0,50,0,0
5446,18,5,23233,12,6,0,11,3,0,0,0,0,40,0,0
5447,20,2,89991,5,10,0,4,3,0,1,0,0,32,0,0
5448,35,2,101709,1,9,0,7,3,2,0,0,0,60,0,0
5449,19,2,237455,1,9,0,2,3,0,1,0,0,25,0,0
5450,21,2,206492,1,9,0,5,3,0,1,0,0,40,4,0
5451,56,2,28729,2,7,4,9,0,0,1,0,0,40,0,0
5452,28,2,153475,0,13,0,0,3,0,1,0,0,16,25,0
5453,45,2,275517,1,9,2,6,4,0,1,0,0,40,0,0
5454,32,2,128002,7,11,1,0,2,0,1,0,0,45,0,0
5455,44,2,175485,0,13,1,6,1,0,0,0,0,12,0,0
5456,55,2,189664,1,9,1,3,1,0,0,0,0,40,0,1
5457,34,2,209808,5,10,1,0,1,0,0,0,0,40,0,1
5458,33,2,176992,3,14,1,3,1,0,0,0,0,40,0,1
5459,36,2,154669,0,13,0,1,3,0,0,0,0,55,0,0
5460,25,2,191271,1,9,0,0,3,0,1,0,0,40,0,0
5461,28,2,375482,0,13,0,5,0,0,0,0,0,40,0,0
5462,39,2,102953,0,13,1,5,1,0,0,7298,0,55,0,1
5463,53,2,169182,12,6,3,9,0,0,1,0,0,40,16,0
5464,47,2,184005,1,9,2,1,0,3,1,3325,0,45,0,0
5465,49,6,30751,7,11,2,1,0,0,0,0,0,60,0,0
5466,22,2,145477,1,9,0,2,3,3,0,0,0,40,0,0
5467,31,2,91964,5,10,0,0,5,0,0,0,0,40,0,0
5468,44,6,49249,5,10,2,4,4,0,0,0,0,80,0,0
5469,19,2,218956,1,9,0,3,3,0,0,0,0,40,0,0
5470,37,1,241306,1,9,2,6,0,0,0,0,0,40,0,0
5471,60,5,251572,1,9,6,11,0,0,0,0,0,35,15,0
5472,23,2,319842,5,10,0,2,3,0,0,0,0,25,0,0
5473,44,2,332401,10,15,1,3,1,0,0,99999,0,65,0,1
5474,54,4,182388,1,9,1,4,2,0,1,0,0,35,0,0
5475,23,2,205939,1,9,1,6,1,0,0,0,0,38,0,0
5476,21,2,203914,5,10,0,4,3,0,1,0,0,10,0,0
5477,19,0,156294,5,10,0,3,3,0,0,0,0,25,0,0
5478,51,2,254211,0,13,1,6,1,0,0,0,0,20,0,1
5479,41,2,151504,0,13,1,1,1,0,0,7688,0,50,0,1
5480,61,2,85548,5,10,1,10,1,0,0,15024,0,18,0,1
5481,19,1,30800,12,6,3,0,4,3,1,0,0,40,0,0
5482,22,2,131230,0,13,0,5,3,0,0,0,0,40,0,0
5483,22,2,61850,1,9,0,4,0,0,1,0,0,40,0,0
5484,49,2,227800,8,4,1,3,1,0,0,0,0,32,0,0
5485,35,2,133454,12,6,2,9,0,0,0,0,0,50,0,0
5486,38,2,104094,5,10,1,5,1,0,0,0,0,40,0,0
5487,29,2,105422,1,9,1,3,1,0,0,0,0,40,0,1
5488,56,2,142182,7,11,1,6,1,0,0,0,0,45,0,1
5489,41,2,336643,5,10,2,1,0,0,1,0,0,80,0,0
5490,62,6,200577,3,14,1,5,1,0,0,0,0,45,0,1
5491,27,2,208703,1,9,0,12,3,0,0,0,0,40,29,0
5492,55,5,193895,1,9,2,11,0,0,1,0,0,40,9,0
5493,25,2,272428,1,9,0,5,0,0,0,4416,0,42,0,0
5494,33,2,56701,0,13,1,3,1,0,0,15024,0,75,0,1
5495,26,2,288592,1,9,0,0,0,0,1,0,0,40,0,0
5496,43,2,266439,1,9,2,9,0,0,0,0,0,45,0,0
5497,53,3,276868,3,14,1,0,1,0,0,0,0,40,0,1
5498,43,2,131435,0,13,2,4,0,0,1,0,0,40,0,0
5499,56,2,175127,1,9,2,6,4,0,0,0,0,35,0,0
5500,25,2,277444,0,13,1,5,1,0,0,0,0,50,0,0
5501,60,2,63296,3,14,2,3,5,1,0,0,0,40,0,0
5502,28,2,96337,5,10,0,0,0,0,1,0,0,40,0,0
5503,21,2,221955,1,9,0,9,4,0,0,0,0,40,5,0
5504,40,2,197923,0,13,0,0,4,1,1,2977,0,40,0,0
5505,29,2,632593,1,9,1,6,1,1,0,0,0,40,0,0
5506,20,2,205970,5,10,0,6,3,0,1,0,0,25,0,0
5507,25,2,139730,1,9,1,6,1,0,0,0,0,80,0,1
5508,18,2,201901,2,7,0,5,3,0,1,0,0,10,0,0
5509,32,0,230224,6,12,1,4,1,0,0,0,0,35,0,0
5510,27,2,113464,13,2,0,4,3,4,0,0,0,35,24,0
5511,48,2,94461,1,9,6,9,0,0,1,0,0,16,0,0
5512,20,2,271379,5,10,0,5,3,0,1,0,0,25,0,0
5513,55,2,231738,1,9,2,5,0,0,1,0,0,40,9,0
5514,33,4,198183,0,13,0,3,0,0,1,0,0,50,0,1
5515,21,0,140764,5,10,0,0,3,0,1,0,0,12,0,0
5516,43,1,183479,1,9,1,6,1,0,0,0,0,30,0,0
5517,35,2,165767,5,10,1,9,1,0,0,0,0,40,0,0
5518,39,4,139364,0,13,1,3,1,0,0,0,0,35,0,1
5519,19,2,227491,1,9,0,5,0,2,1,0,0,40,0,0
5520,25,2,222254,1,9,0,4,0,1,1,0,0,40,0,0
5521,44,2,193494,5,10,1,7,1,0,0,0,0,72,0,1
5522,27,2,29261,6,12,0,6,4,0,0,0,0,40,0,0
5523,39,2,174368,1,9,1,0,2,0,1,0,0,40,0,1
5524,69,2,108196,12,6,0,6,5,0,0,0,0,40,0,0
5525,34,2,110622,0,13,0,1,0,2,1,0,0,40,13,0
5526,20,5,201680,5,10,0,11,3,0,0,0,0,35,0,0
5527,37,2,130277,11,3,4,4,4,0,1,0,0,40,0,0
5528,43,4,98130,0,13,2,3,3,0,1,0,0,39,0,0
5529,62,5,235521,1,9,1,11,1,0,0,0,0,48,0,0
5530,34,0,595000,3,14,1,3,2,1,1,0,0,40,0,1
5531,31,1,349148,5,10,1,9,1,0,0,0,0,48,0,0
5532,42,0,117583,9,16,2,3,0,0,1,8614,0,60,0,1
5533,26,2,164583,1,9,2,5,4,0,1,0,0,30,0,0
5534,39,2,340091,5,10,4,4,4,0,1,0,0,75,0,0
5535,25,2,49092,0,13,0,4,3,0,0,0,0,40,0,0
5536,54,4,186884,5,10,1,7,1,1,0,0,0,30,0,0
5537,44,0,167265,3,14,1,3,1,0,0,0,0,60,0,1
5538,34,0,34104,3,14,1,3,1,0,0,7688,0,38,0,1
5539,21,6,265116,5,10,0,1,0,0,0,0,0,40,0,0
5540,50,2,128378,11,3,1,2,1,0,0,0,0,55,4,0
5541,33,2,158416,1,9,0,9,0,0,0,0,0,40,0,0
5542,40,6,169878,6,12,1,1,2,0,1,0,0,40,0,1
5543,44,2,296728,3,14,1,1,1,0,0,0,0,40,0,1
5544,33,4,342458,6,12,2,12,0,0,0,0,0,56,0,0
5545,21,4,38771,5,10,0,0,3,0,0,0,0,40,0,0
5546,35,1,269300,0,13,0,4,0,1,1,0,0,60,0,0
5547,43,2,111483,5,10,1,5,1,0,0,7298,0,40,0,1
5548,57,5,199114,12,6,4,11,0,0,0,0,0,30,0,0
5549,51,4,33863,3,14,1,3,1,0,0,0,0,45,0,0
5550,29,2,132874,1,9,1,6,1,0,0,0,0,40,0,0
5551,51,4,277024,1,9,4,12,0,1,0,0,0,40,0,0
5552,35,2,112160,1,9,1,5,1,0,0,0,0,40,0,0
5553,18,2,703067,2,7,0,5,3,0,0,0,0,20,0,0
5554,58,2,127264,12,6,1,6,1,0,0,0,0,50,0,0
5555,57,6,257200,5,10,1,1,1,0,0,0,0,40,0,1
5556,19,2,57206,1,9,0,5,3,0,1,0,0,20,0,0
5557,37,2,201319,5,10,4,4,4,0,1,0,0,40,0,0
5558,38,2,114079,1,9,1,5,1,0,0,0,0,44,0,0
5559,45,2,230979,5,10,3,0,0,0,1,0,0,40,0,0
5560,27,2,292472,5,10,1,3,1,2,0,0,0,40,17,1
5561,64,5,286732,8,4,6,11,0,0,1,0,0,40,0,0
5562,38,4,134444,5,10,1,12,1,0,0,0,0,72,0,0
5563,30,2,172403,1,9,2,6,0,0,0,0,0,30,0,0
5564,46,2,191357,0,13,1,10,1,0,0,0,0,40,0,0
5565,18,5,279288,12,6,0,11,5,0,1,0,0,30,0,0
5566,60,2,389254,1,9,1,5,1,0,0,0,0,40,0,1
5567,30,2,303867,1,9,4,7,0,0,0,0,0,44,0,0
5568,47,2,164113,5,10,1,6,1,1,0,7688,0,40,0,1
5569,39,2,111499,0,13,0,1,0,0,1,0,0,40,0,0
5570,42,2,266084,5,10,1,6,1,0,0,7298,0,45,0,1
5571,27,2,61580,5,10,2,0,5,0,1,0,0,40,0,0
5572,44,2,231348,5,10,2,5,0,0,0,0,0,40,0,0
5573,33,2,164748,0,13,1,7,1,0,0,0,0,40,0,0
5574,54,2,205337,0,13,0,1,0,0,0,0,0,50,0,1
5575,58,1,54566,5,10,1,8,1,0,0,0,0,35,0,0
5576,45,2,34419,0,13,0,7,0,0,0,0,0,30,0,0
5577,59,2,116442,5,10,1,9,1,0,0,0,0,50,0,0
5578,29,2,290740,6,12,0,14,0,0,1,0,0,50,0,0
5579,27,2,255582,1,9,0,9,0,0,1,0,0,40,0,0
5580,44,2,112517,3,14,1,10,1,0,0,0,0,20,0,1
5581,44,2,169397,1,9,1,6,1,0,0,0,0,40,0,1
5582,33,2,172664,5,10,1,1,1,0,0,0,0,70,0,1
5583,27,2,329005,1,9,0,6,3,0,0,0,0,40,0,0
5584,33,2,123253,0,13,1,1,1,0,0,0,0,55,0,1
